"id","name","topo","hydro","muid","lu_mgt","soil_plant_init","surf_stor","snow","field","hyd_grp","area_ha","slp"
"    3688","hru3688","topohru3688","           hyd3688",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.86,0.03598
"    3689","hru3689","topohru3689","           hyd3689",172170,"         urml_lum","       soilplant1","             null","          snow001","             null","A",0.63,0.02102
"    3690","hru3690","topohru3690","           hyd3690",172157,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.1,0.03026
"    3691","hru3691","topohru3691","           hyd3691",172187,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.08,0.04037
"    3692","hru3692","topohru3692","           hyd3692",172151,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.07,0.01403
"    3693","hru3693","topohru3693","           hyd3693",172188,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.01,0.044
"    3694","hru3694","topohru3694","           hyd3694",172151,"        CSWS_tile","    soilnut_50-60","             null","          snow001","             null","B",0.19,0.01227
"    3695","hru3695","topohru3695","           hyd3695",172187,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.01,0.08184
"    3696","hru3696","topohru3696","           hyd3696",172187,"          SC_NT_B","  soilnut_140-150","             null","          snow001","             null","A",0.01,0.098
"    3697","hru3697","topohru3697","           hyd3697",172112,"   CS_NTcc_tile_B","       soilplant1","             null","          snow001","             null","C",0.11,0.02102
"    3698","hru3698","topohru3698","           hyd3698",172151,"     CS_RT_tile_B","    soilnut_30-40","             null","          snow001","             null","B",0.08,0.01657
"    3699","hru3699","topohru3699","           hyd3699",172187,"          SC_NT_B","    soilnut_50-60","             null","          snow001","             null","A",0.33,0.02753
"    3700","hru3700","topohru3700","           hyd3700",172112,"     CS_RT_tile_B","    soilnut_40-50","             null","          snow001","             null","C",0.44,0.03363
"    3701","hru3701","topohru3701","           hyd3701",172151,"            CS_FT","    soilnut_40-50","             null","          snow001","             null","B",2.17,0.02124
"    3702","hru3702","topohru3702","           hyd3702",172127,"          SC_NTcc","  soilnut_120-130","             null","          snow001","             null","A",0.03,0.09003
"    3703","hru3703","topohru3703","           hyd3703",172170,"            SC_FT","    soilnut_40-50","             null","          snow001","             null","A",1.76,0.0411
"    3704","hru3704","topohru3704","           hyd3704",172157,"   SC_RotT_tile_B","    soilnut_20-30","             null","          snow001","             null","B",0.84,0.01575
"    3705","hru3705","topohru3705","           hyd3705",172149,"      CSWcc_GW_MS","       soilplant1","             null","          snow001","             null","B",0.64,0.04482
"    3706","hru3706","topohru3706","           hyd3706",172151,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.67,0.02051
"    3707","hru3707","topohru3707","           hyd3707",172170,"         past_lum","       soilplant1","             null","          snow001","             null","A",0.53,0.03056
"    3708","hru3708","topohru3708","           hyd3708",172157,"         past_lum","       soilplant1","             null","          snow001","             null","B",1.44,0.02994
"    3709","hru3709","topohru3709","           hyd3709",172149,"         past_lum","       soilplant1","             null","          snow001","             null","B",0.31,0.01705
"    3710","hru3710","topohru3710","           hyd3710",172151,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.31,0.02834
"    3711","hru3711","topohru3711","           hyd3711",167956,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.01,0.06854
"    3712","hru3712","topohru3712","           hyd3712",172127,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.35,0.06099
"    3713","hru3713","topohru3713","           hyd3713",172170,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.21,0.08045
"    3714","hru3714","topohru3714","           hyd3714",172157,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.07,0.05217
"    3715","hru3715","topohru3715","           hyd3715",172149,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.04,0.0523
"    3716","hru3716","topohru3716","           hyd3716",172170,"      CS_NT_GW_MS","    soilnut_40-50","             null","          snow001","             null","A",0.14,0.05291
"    3717","hru3717","topohru3717","           hyd3717",172157,"        SC_RotT_B","  soilnut_140-150","             null","          snow001","             null","B",0.09,0.03964
"    3718","hru3718","topohru3718","           hyd3718",172149,"   SC_RotT_tile_B","    soilnut_50-60","             null","          snow001","             null","B",0.18,0.00922
"    3719","hru3719","topohru3719","           hyd3719",172157,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.53,0.03296
"    3720","hru3720","topohru3720","           hyd3720",172149,"         urml_lum","       soilplant1","             null","          snow001","             null","B",0.4,0.03744
"    3721","hru3721","topohru3721","           hyd3721",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",1.68,0.036
"    3722","hru3722","topohru3722","           hyd3722",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.49,0.14398
"    3723","hru3723","topohru3723","           hyd3723",172130,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.25,0.19581
"    3724","hru3724","topohru3724","           hyd3724",172111,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.03,0.00566
